Trial,PriorRate,StartYear,P1rate,P2Rate,PostRate,Spruce_estab_cost,Fir_estab_cost,Beech_estab_cost,UncertaintyFactor,Wood_C,Spruce_area,Fir_area,Beech_area,Total_timber,Salvaged_timber,Average_standing_timber,Shannon,DCF,SEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,0.005,70,-0.02,-0.02,0.0005,-2000,-2000,-3000,1,80.92527377,0.479707741,0.452640049,0.06775221,843.2526626,114.1759596,298.1610835,2.894390483,26438.26206,632537.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,0.005,70,-0.03,-0.03,0.0005,-2000,-2000,-3000,1,80.19759386,0.461851418,0.458572546,0.079676033,783.8900633,115.3562586,295.3011746,2.789910416,25809.13159,853267.0991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,0.005,70,-0.04,-0.04,0.0005,-2000,-2000,-3000,1,82.96704176,0.449648106,0.46610887,0.084343025,817.8515816,110.5596042,288.3031765,2.781105229,26855.90713,1309474.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,0.005,70,-0.05,-0.05,0.0005,-2000,-2000,-3000,1,83.98237886,0.449687149,0.482141453,0.068271398,790.96311,118.2415692,303.4648607,2.652892832,27065.65818,1915047.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,0.005,70,-0.06,-0.06,0.0005,-2000,-2000,-3000,1,85.19652278,0.439383583,0.49738108,0.063335336,793.5752003,118.9430377,305.826268,2.577157131,27540.50186,2908600.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,0.02,70,0.02,0.02,0.02,-2000,-2000,-2000,3,69.01576196,0.399797502,0.487718244,0.112584254,857.7401333,71.86318961,245.2316349,3.173496546,21918.17793,3978.003339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,0.015,70,0.015,0.015,0.015,-2000,-2000,-2000,3,73.2091983,0.366384995,0.486395498,0.147319507,874.2185847,75.25096065,256.7972379,3.242904972,22905.88265,7998.415825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,0.01,70,0.01,0.01,0.01,-2000,-2000,-2000,3,76.7995314,0.362245385,0.475952352,0.161902263,927.3092327,78.04650753,275.7175992,3.294225908,24050.5505,17969.18822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,0.005,70,0.005,0.005,0.005,-2000,-2000,-2000,3,73.99040306,0.357432767,0.457525036,0.185142197,904.1854017,73.66017029,271.7041122,3.335718005,22839.15197,45934.88946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,0.015,70,-0.005,-0.005,0.015,-2000,-2000,-2000,3,82.07192229,0.371688568,0.475552316,0.152859116,938.8144408,85.56668984,286.6418424,3.2466141,25959.2917,14362.54574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,0.015,70,-0.01,-0.01,0.015,-2000,-2000,-2000,3,81.76053762,0.371632495,0.472224951,0.156242554,936.1708461,84.91242531,285.2158938,3.246984932,25865.24077,16281.85871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,0.015,70,-0.02,-0.02,0.015,-2000,-2000,-2000,3,82.77457868,0.36799079,0.467431068,0.164678142,931.1546311,86.6622257,287.490474,3.242302658,26138.44799,21161.8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,0.015,70,-0.03,-0.03,0.015,-2000,-2000,-2000,3,82.84449003,0.360446311,0.455811955,0.183841734,921.0142063,85.80516928,284.4812604,3.250983222,26005.37117,27531.9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,0.015,70,-0.04,-0.04,0.015,-2000,-2000,-2000,3,83.44683092,0.35431988,0.448203681,0.19757644,914.5158177,86.20238332,283.8351799,3.249924821,26086.28815,36466.07718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,0.015,70,-0.05,-0.05,0.015,-2000,-2000,-2000,3,82.53743622,0.346885947,0.444029142,0.209184912,906.7023962,83.72859952,279.4317769,3.256497449,25725.05736,48587.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,0.015,70,-0.06,-0.06,0.015,-2000,-2000,-2000,3,83.40439765,0.347502187,0.440675636,0.211922177,906.8601123,85.16545433,280.6972811,3.245742746,25998.15874,66635.87515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,0.01,70,0.015,0.015,0.01,-2000,-2000,-2000,3,75.9399381,0.366556983,0.47901836,0.154524657,931.2068165,77.06516728,274.6190123,3.288767314,23812.43558,16108.86168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,0.01,70,-0.005,-0.005,0.01,-2000,-2000,-2000,3,80.35767888,0.358212899,0.459361305,0.182425797,919.2862929,82.01155307,280.5705283,3.288834435,25071.35984,26014.78599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,0.01,70,-0.01,-0.01,0.01,-2000,-2000,-2000,3,80.17476464,0.356107506,0.454031728,0.189960766,913.2349851,81.46672273,279.9251526,3.295316878,24934.6613,29489.31973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,0.01,70,-0.02,-0.02,0.01,-2000,-2000,-2000,3,81.98739815,0.352267096,0.450850697,0.196982208,911.389891,83.8580663,282.9342457,3.282266756,25474.93134,38977.97704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,0.01,70,-0.03,-0.03,0.01,-2000,-2000,-2000,3,83.03574246,0.349434238,0.446619208,0.203946555,908.473931,85.0585993,284.1085422,3.270709348,25768.55571,52171.82367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,0.01,70,-0.04,-0.04,0.01,-2000,-2000,-2000,3,83.60979653,0.346434935,0.445350401,0.208314664,907.4461692,85.39400855,283.636429,3.26323445,25955.71079,70730.11558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,0.01,70,-0.05,-0.05,0.01,-2000,-2000,-2000,3,84.46702447,0.344254598,0.442943604,0.212901798,906.6346521,86.18192537,284.0456628,3.250914882,26214.09764,97571.02602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,0.01,70,-0.06,-0.06,0.01,-2000,-2000,-2000,3,85.41437246,0.342622587,0.441583775,0.215893638,906.8017018,87.24077284,285.0499011,3.237521418,26505.90401,136793.7159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,0.005,70,0.015,0.015,0.005,-2000,-2000,-2000,3,71.39180934,0.362383856,0.464468151,0.173247993,907.0345661,70.72385624,268.8284313,3.332657667,22056.02252,35887.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,0.005,70,-0.005,-0.005,0.005,-2000,-2000,-2000,3,76.30336128,0.352879511,0.450768571,0.196451918,900.9699263,76.45980692,274.3779229,3.331401021,23543.27716,60143.77227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,0.005,70,-0.01,-0.01,0.005,-2000,-2000,-2000,3,77.49198946,0.350222401,0.447732539,0.202145059,899.6903159,77.90681738,275.7274086,3.326624012,23896.16222,69374.2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,0.005,70,-0.02,-0.02,0.005,-2000,-2000,-2000,3,79.87105861,0.34722868,0.443425103,0.209446217,899.4804101,80.5979904,278.67915,3.310943917,24624.32573,93920.34129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,0.005,70,-0.03,-0.03,0.005,-2000,-2000,-2000,3,81.00972953,0.342519717,0.439530972,0.218049311,896.969025,82.02040846,279.1326192,3.302904513,24952.92282,128373.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,0.005,70,-0.04,-0.04,0.005,-2000,-2000,-2000,3,82.59787612,0.340726203,0.436783874,0.222589924,897.0760649,83.14540721,280.563958,3.283296624,25425.41924,180074.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,0.005,70,-0.05,-0.05,0.005,-2000,-2000,-2000,3,83.83135631,0.340780112,0.433983846,0.225336042,897.904138,84.55752425,282.0628814,3.267891214,25805.53264,255688.7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,0.005,70,-0.06,-0.06,0.005,-2000,-2000,-2000,3,75.96446195,0.337280216,0.433228241,0.229591543,799.0544661,79.25010821,258.1273942,3.23816217,23127.3215,325200.8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,0.005,70,0.015,0.015,0.0005,-2000,-2000,-2000,3,55.03358216,0.357131172,0.477086222,0.165882606,856.7789601,51.34324403,258.707969,3.28986237,16461.3025,233209.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,0.005,70,-0.005,-0.005,0.0005,-2000,-2000,-2000,3,69.45973836,0.363553182,0.440474438,0.19607238,882.0115778,70.76979697,268.5346779,3.359481132,21301.90663,398182.4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,0.005,70,-0.01,-0.01,0.0005,-2000,-2000,-2000,3,70.25375035,0.362342707,0.43397364,0.203783654,879.4886303,71.0426539,268.7000283,3.363318672,21461.05603,461773.4845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,0.005,70,-0.02,-0.02,0.0005,-2000,-2000,-2000,3,74.20202903,0.358219379,0.43416208,0.207718541,885.6914334,76.0931979,272.9097145,3.343411695,22805.26884,642402.1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,0.005,70,-0.03,-0.03,0.0005,-2000,-2000,-2000,3,77.46753912,0.352582812,0.420650132,0.226867056,882.9230753,78.8031963,274.5149466,3.336172838,23702.16346,903105.3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,0.005,70,-0.04,-0.04,0.0005,-2000,-2000,-2000,3,80.04081902,0.348293605,0.417862323,0.233944072,884.9220384,81.37543677,276.5617135,3.314043765,24500.03831,1304618.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,0.005,70,-0.05,-0.05,0.0005,-2000,-2000,-2000,3,82.95271392,0.341363496,0.418354313,0.240382191,886.0155948,85.29024435,281.4003601,3.288773174,25372.98562,1923791.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,0.005,70,-0.06,-0.06,0.0005,-2000,-2000,-2000,3,85.06882054,0.346778564,0.43023267,0.223088765,898.4218724,88.51308612,287.3662263,3.258834658,26251.10856,2891902.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,0.02,70,0.02,0.02,0.02,-2000,-2000,-2000,2,71.71813291,0.435705463,0.498348331,0.065946206,892.3765665,77.65894741,248.9538235,3.005646817,23412.78735,4393.378016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,0.015,70,0.015,0.015,0.015,-2000,-2000,-2000,2,74.63835168,0.413531023,0.500833137,0.08573584,879.6744727,79.6743812,257.0161248,3.078890437,24069.99968,8290.628393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,0.01,70,0.01,0.01,0.01,-2000,-2000,-2000,2,77.50250642,0.405963703,0.494158212,0.099978086,899.8425251,84.75551165,273.6836181,3.146854994,24812.82946,17575.99621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,0.005,70,0.005,0.005,0.005,-2000,-2000,-2000,2,83.11068783,0.403651372,0.484258537,0.11219009,961.1612891,90.9034807,295.8186428,3.206061179,26573.66458,49775.43029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,0.015,70,-0.005,-0.005,0.015,-2000,-2000,-2000,2,74.2216383,0.399203909,0.515726705,0.085169386,819.4024958,86.32348501,263.6280092,3.006839623,23824.04313,12455.44255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,0.015,70,-0.01,-0.01,0.015,-2000,-2000,-2000,2,76.13501747,0.401010831,0.494963449,0.10412572,837.7014001,85.54151992,262.892576,3.057072567,24405.34305,14726.94077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,0.015,70,-0.02,-0.02,0.015,-2000,-2000,-2000,2,73.23849621,0.398630821,0.49100325,0.110465929,804.7536212,85.08171596,259.2902256,3.043269219,23440.87414,18379.34919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,0.015,70,-0.03,-0.03,0.015,-2000,-2000,-2000,2,73.62730163,0.391918258,0.481917684,0.126264057,798.3344993,85.09322666,258.174303,3.042642005,23454.0452,24314.21502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,0.015,70,-0.04,-0.04,0.015,-2000,-2000,-2000,2,74.1545657,0.385797647,0.47984413,0.134458223,794.5914957,85.36598532,258.753276,3.036252997,23542.17296,32636.41323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,0.015,70,-0.05,-0.05,0.015,-2000,-2000,-2000,2,74.46696327,0.379050206,0.482124833,0.138924961,793.5466981,84.88587613,258.4110291,3.024879769,23599.342,44415.43577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,0.015,70,-0.06,-0.06,0.015,-2000,-2000,-2000,2,74.61603722,0.379505854,0.477184417,0.143409729,791.8799689,85.41926306,257.9315145,3.014163967,23657.0892,61166.64904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,0.01,70,0.015,0.015,0.01,-2000,-2000,-2000,2,76.76499456,0.398354437,0.5039072,0.097838362,901.7371525,83.3326568,268.770449,3.133273302,24637.27757,15742.31769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,0.01,70,-0.005,-0.005,0.01,-2000,-2000,-2000,2,76.19602305,0.387188538,0.493946056,0.118965405,827.6974343,86.15978566,264.3170917,3.1044459,24232.26677,23605.50281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
